F	8001bc94	SPU_OBJ_9AC	unknown	undefined SPU_OBJ_9AC(void)
F	8001bc9c	_spu_FsetRXXa	unknown	undefined _spu_FsetRXXa(void)
F	8001bd38	SPU_OBJ_A50	unknown	undefined SPU_OBJ_A50(void)
F	8001bd40	_spu_FgetRXXa	unknown	undefined _spu_FgetRXXa(void)
F	8001bd74	SPU_OBJ_A8C	unknown	undefined SPU_OBJ_A8C(void)
F	8001bd7c	_spu_FsetPCR	unknown	undefined _spu_FsetPCR(void)
F	8001bdcc	SPU_OBJ_AE4	unknown	undefined SPU_OBJ_AE4(void)
F	8001bddc	_spu_FsetDelayW	unknown	undefined _spu_FsetDelayW(void)
F	8001be08	_spu_FsetDelayR	unknown	undefined _spu_FsetDelayR(void)
F	8001be34	_spu_FwaitFs	unknown	undefined _spu_FwaitFs(void)
F	8001be74	SPU_OBJ_B8C	unknown	undefined SPU_OBJ_B8C(void)
F	8001be94	_SpuInit	unknown	undefined _SpuInit(void)
F	8001bf8c	SpuStart	unknown	void SpuStart(void)
F	8001c008	_SpuDataCallback	unknown	undefined _SpuDataCallback(void)
F	8001c02c	_SsClose	unknown	undefined _SsClose(void)
F	8001c1a8	SsSeqClose	__stdcall	void SsSeqClose(short param_1)
F	8001c1cc	SsSepClose	__stdcall	void SsSepClose(short param_1)
F	8001c1f0	SsEnd	unknown	void SsEnd(void)
F	8001c290	SSEND_OBJ_A0	unknown	undefined SSEND_OBJ_A0(void)
F	8001c2b4	_SsInit	unknown	void _SsInit(void)
F	8001c3cc	SpuInit	unknown	void SpuInit(void)
F	8001c3ec	SsSeqOpen	__stdcall	short SsSeqOpen(ulong * param_1, short param_2)
F	8001c6e8	SSOPENQ_OBJ_2FC	unknown	undefined SSOPENQ_OBJ_2FC(void)
F	8001c6fc	_SsContBankChange	__stdcall	void _SsContBankChange(short param_1, short param_2)
F	8001c77c	_SsContDataEntry	__stdcall	void _SsContDataEntry(short param_1, short param_2, uchar param_3)
F	8001c928	CC_6_OBJ_1AC	unknown	undefined CC_6_OBJ_1AC(void)
F	8001c940	CC_6_OBJ_1C4	unknown	undefined CC_6_OBJ_1C4(void)
F	8001c944	CC_6_OBJ_1C8	unknown	undefined CC_6_OBJ_1C8(void)
F	8001cb44	CC_6_OBJ_3C8	unknown	undefined CC_6_OBJ_3C8(void)
F	8001cb6c	CC_6_OBJ_3F0	unknown	undefined CC_6_OBJ_3F0(void)
F	8001cb78	CC_6_OBJ_3FC	unknown	undefined CC_6_OBJ_3FC(void)
F	8001cbac	_SsContMainVol	__stdcall	void _SsContMainVol(short param_1, short param_2, uchar param_3)
F	8001cc84	_SsContPanpot	__stdcall	void _SsContPanpot(short param_1, short param_2, uchar param_3)
F	8001cd54	_SsContDamper	__stdcall	void _SsContDamper(short param_1, short param_2, uchar param_3)
F	8001cdd4	CC_64_OBJ_80	unknown	undefined CC_64_OBJ_80(void)
F	8001ce04	_SsContExternal	__stdcall	void _SsContExternal(short param_1, short param_2, uchar param_3)
F	8001ce94	_SsContNrpn1	__stdcall	void _SsContNrpn1(short param_1, short param_2, uchar param_3)
F	8001cf48	CC_98_OBJ_B4	unknown	undefined CC_98_OBJ_B4(void)
F	8001cfcc	_SsContNrpn2	__stdcall	void _SsContNrpn2(short param_1, short param_2, uchar param_3)
F	8001d0cc	CC_99_OBJ_100	unknown	undefined CC_99_OBJ_100(void)
F	8001d0e8	CC_99_OBJ_11C	unknown	undefined CC_99_OBJ_11C(void)
F	8001d0f4	CC_99_OBJ_128	unknown	undefined CC_99_OBJ_128(void)
F	8001d108	_SsContRpn1	__stdcall	void _SsContRpn1(short param_1, short param_2, uchar param_3)
F	8001d180	_SsContRpn2	__stdcall	void _SsContRpn2(short param_1, short param_2, uchar param_3)
F	8001d1f8	_SsContResetAll	__stdcall	void _SsContResetAll(short param_1, short param_2)
F	8001d2bc	_SsSetNrpnVabAttr0	__stdcall	void _SsSetNrpnVabAttr0(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d34c	_SsSetNrpnVabAttr1	__stdcall	void _SsSetNrpnVabAttr1(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d3e4	DE_1_OBJ_98	unknown	undefined DE_1_OBJ_98(void)
F	8001d408	_SsSetNrpnVabAttr2	__stdcall	void _SsSetNrpnVabAttr2(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d498	_SsSetNrpnVabAttr3	__stdcall	void _SsSetNrpnVabAttr3(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d528	_SsSetNrpnVabAttr4	__stdcall	void _SsSetNrpnVabAttr4(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d5dc	_SsUtResolveADSR	unknown	undefined _SsUtResolveADSR(void)
F	8001d638	_SsUtBuildADSR	unknown	undefined _SsUtBuildADSR(void)
F	8001d6c4	_SsSetNrpnVabAttr5	__stdcall	void _SsSetNrpnVabAttr5(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d77c	_SsSetNrpnVabAttr6	__stdcall	void _SsSetNrpnVabAttr6(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d82c	_SsSetNrpnVabAttr7	__stdcall	void _SsSetNrpnVabAttr7(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d8dc	_SsSetNrpnVabAttr8	__stdcall	void _SsSetNrpnVabAttr8(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001d990	_SsSetNrpnVabAttr9	__stdcall	void _SsSetNrpnVabAttr9(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001da48	_SsSetNrpnVabAttr10	__stdcall	void _SsSetNrpnVabAttr10(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001dafc	_SsSetNrpnVabAttr11	__stdcall	void _SsSetNrpnVabAttr11(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001dba4	_SsSetNrpnVabAttr12	__stdcall	void _SsSetNrpnVabAttr12(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001dc2c	DE_12_OBJ_88	unknown	undefined DE_12_OBJ_88(void)
F	8001dc80	_SsSetNrpnVabAttr13	__stdcall	void _SsSetNrpnVabAttr13(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001dd20	_SsSetNrpnVabAttr14	__stdcall	void _SsSetNrpnVabAttr14(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001ddc0	_SsSetNrpnVabAttr15	__stdcall	void _SsSetNrpnVabAttr15(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001dde4	_SsSetNrpnVabAttr16	__stdcall	void _SsSetNrpnVabAttr16(short param_1, short param_2, short param_3, VagAtr param_4, short param_5, uchar param_6)
F	8001de78	_SsSetPitchBend	__stdcall	void _SsSetPitchBend(short param_1, short param_2)
F	8001df30	_SsSetControlChange	__stdcall	void _SsSetControlChange(short param_1, short param_2, uchar param_3)
F	8001e110	MIDICC_OBJ_1E0	unknown	undefined MIDICC_OBJ_1E0(void)
F	8001e144	MIDICC_OBJ_214	unknown	undefined MIDICC_OBJ_214(void)
F	8001e150	MIDICC_OBJ_220	unknown	undefined MIDICC_OBJ_220(void)
F	8001e15c	MIDICC_OBJ_22C	unknown	undefined MIDICC_OBJ_22C(void)
F	8001e170	_SsGetMetaEvent	__stdcall	void _SsGetMetaEvent(short param_1, short param_2, uchar param_3)
F	8001e318	MIDIMETA_OBJ_1A8	unknown	undefined MIDIMETA_OBJ_1A8(void)
F	8001e348	_SsNoteOn	__stdcall	void _SsNoteOn(short param_1, short param_2, uchar param_3, uchar param_4)
F	8001e420	MIDINOTE_OBJ_D8	unknown	undefined MIDINOTE_OBJ_D8(void)
F	8001e430	_SsSetProgramChange	__stdcall	void _SsSetProgramChange(short param_1, short param_2, uchar param_3)
F	8001e4a8	_SsReadDeltaValue	unknown	undefined _SsReadDeltaValue(void)
F	8001e558	MIDITIME_OBJ_B0	unknown	undefined MIDITIME_OBJ_B0(void)
F	8001e560	_SsInitSoundSeq	unknown	undefined _SsInitSoundSeq(void)
F	8001e728	SEQINIT_OBJ_1C8	unknown	undefined SEQINIT_OBJ_1C8(void)
F	8001e854	SEQINIT_OBJ_2F4	unknown	undefined SEQINIT_OBJ_2F4(void)
F	8001e864	SEQINIT_OBJ_304	unknown	undefined SEQINIT_OBJ_304(void)
F	8001e878	SsSeqPlay	__stdcall	void SsSeqPlay(short param_1, char param_2, short param_3)
F	8001e8b0	SsSepPlay	__stdcall	void SsSepPlay(short param_1, short param_2, char param_3, short param_4)
F	8001e8e8	Snd_SetPlayMode	unknown	undefined Snd_SetPlayMode(void)
F	8001e9d8	PLAYMODE_OBJ_F0	unknown	undefined PLAYMODE_OBJ_F0(void)
F	8001e9e8	SsSetSerialAttr	__stdcall	void SsSetSerialAttr(char param_1, char param_2, char param_3)
F	8001ea7c	SpuSetCommonAttr	__stdcall	void SpuSetCommonAttr(SpuCommonAttr * attr)
F	8001ead8	S_SCA_OBJ_5C	unknown	undefined S_SCA_OBJ_5C(void)
F	8001eae0	S_SCA_OBJ_64	unknown	undefined S_SCA_OBJ_64(void)
F	8001eae8	S_SCA_OBJ_6C	unknown	undefined S_SCA_OBJ_6C(void)
F	8001eaf0	S_SCA_OBJ_74	unknown	undefined S_SCA_OBJ_74(void)
F	8001eaf8	S_SCA_OBJ_7C	unknown	undefined S_SCA_OBJ_7C(void)
F	8001eb00	S_SCA_OBJ_84	unknown	undefined S_SCA_OBJ_84(void)
F	8001eb08	S_SCA_OBJ_8C	unknown	undefined S_SCA_OBJ_8C(void)
F	8001eb10	S_SCA_OBJ_94	unknown	undefined S_SCA_OBJ_94(void)
F	8001eb18	S_SCA_OBJ_9C	unknown	undefined S_SCA_OBJ_9C(void)
F	8001eb48	S_SCA_OBJ_CC	unknown	undefined S_SCA_OBJ_CC(void)
F	8001eba0	S_SCA_OBJ_124	unknown	undefined S_SCA_OBJ_124(void)
F	8001eba8	S_SCA_OBJ_12C	unknown	undefined S_SCA_OBJ_12C(void)
F	8001ebb0	S_SCA_OBJ_134	unknown	undefined S_SCA_OBJ_134(void)
F	8001ebb8	S_SCA_OBJ_13C	unknown	undefined S_SCA_OBJ_13C(void)
F	8001ebc0	S_SCA_OBJ_144	unknown	undefined S_SCA_OBJ_144(void)
F	8001ebc8	S_SCA_OBJ_14C	unknown	undefined S_SCA_OBJ_14C(void)
F	8001ebd0	S_SCA_OBJ_154	unknown	undefined S_SCA_OBJ_154(void)
F	8001ebd8	S_SCA_OBJ_15C	unknown	undefined S_SCA_OBJ_15C(void)
F	8001ebe0	S_SCA_OBJ_164	unknown	undefined S_SCA_OBJ_164(void)
F	8001ec10	S_SCA_OBJ_194	unknown	undefined S_SCA_OBJ_194(void)
F	8001ed04	S_SCA_OBJ_288	unknown	undefined S_SCA_OBJ_288(void)
F	8001ed58	S_SCA_OBJ_2DC	unknown	undefined S_SCA_OBJ_2DC(void)
F	8001edac	S_SCA_OBJ_330	unknown	undefined S_SCA_OBJ_330(void)
F	8001ee00	S_SCA_OBJ_384	unknown	undefined S_SCA_OBJ_384(void)
F	8001ee10	SsSetMVol	__stdcall	void SsSetMVol(short param_1, short param_2)
F	8001ee60	SsSetRVol	__stdcall	void SsSetRVol(short param_1, short param_2)
F	8001eee8	SpuSetReverbDepth	__stdcall	long SpuSetReverbDepth(SpuReverbAttr * attr)
F	8001ef60	_SsStart	unknown	void _SsStart(void)
F	8001f03c	SSSTART_OBJ_DC	unknown	undefined SSSTART_OBJ_DC(void)
F	8001f0ec	SSSTART_OBJ_18C	unknown	undefined SSSTART_OBJ_18C(void)
F	8001f1a0	SSSTART_OBJ_240	unknown	undefined SSSTART_OBJ_240(void)
F	8001f1a8	SSSTART_OBJ_248	unknown	undefined SSSTART_OBJ_248(void)
F	8001f1b0	SSSTART_OBJ_250	unknown	undefined SSSTART_OBJ_250(void)
F	8001f1c8	SpuInitHot	unknown	void SpuInitHot(void)
F	8001f1e8	SsStart2	unknown	void SsStart2(void)
F	8001f208	_SsTrapIntrVSync	unknown	undefined _SsTrapIntrVSync(void)
F	8001f248	_SsSeqCalledTbyT_1per2	unknown	undefined _SsSeqCalledTbyT_1per2(void)
F	8001f288	SSSTART_OBJ_328	unknown	undefined SSSTART_OBJ_328(void)
F	8001f298	SsSeqCalledTbyT	unknown	void SsSeqCalledTbyT(void)
F	8001f50c	_SsSndCrescendo	unknown	undefined _SsSndCrescendo(void)
F	8001f6f4	CRES_OBJ_1E8	unknown	undefined CRES_OBJ_1E8(void)
F	8001f740	CRES_OBJ_234	unknown	undefined CRES_OBJ_234(void)
F	8001f7ec	_SsSndDecrescendo	unknown	undefined _SsSndDecrescendo(void)
F	8001f9b8	DECRES_OBJ_1CC	unknown	undefined DECRES_OBJ_1CC(void)
F	8001f9e4	DECRES_OBJ_1F8	unknown	undefined DECRES_OBJ_1F8(void)
F	8001fa8c	_SsSndPause	unknown	undefined _SsSndPause(void)
F	8001fb30	_SsSndPlay	unknown	undefined _SsSndPlay(void)
F	8001fb5c	_SsSeqPlay	unknown	undefined _SsSeqPlay(void)
F	8001fc48	MIDIREAD_OBJ_EC	unknown	undefined MIDIREAD_OBJ_EC(void)
F	8001fc4c	MIDIREAD_OBJ_F0	unknown	undefined MIDIREAD_OBJ_F0(void)
F	8001fc6c	_SsSeqGetEof	unknown	undefined _SsSeqGetEof(void)
F	8001fe14	MIDIREAD_OBJ_2B8	unknown	undefined MIDIREAD_OBJ_2B8(void)
F	8001fe30	_SsGetSeqData	unknown	undefined _SsGetSeqData(void)
F	8002005c	MIDIREAD_OBJ_500	unknown	undefined MIDIREAD_OBJ_500(void)
F	800200a0	MIDIREAD_OBJ_544	unknown	undefined MIDIREAD_OBJ_544(void)
F	800200dc	MIDIREAD_OBJ_580	unknown	undefined MIDIREAD_OBJ_580(void)
F	800200e4	MIDIREAD_OBJ_588	unknown	undefined MIDIREAD_OBJ_588(void)
F	800200e8	MIDIREAD_OBJ_58C	unknown	undefined MIDIREAD_OBJ_58C(void)
F	800200f0	MIDIREAD_OBJ_594	unknown	undefined MIDIREAD_OBJ_594(void)
F	80020114	_SsSndNextSep	unknown	undefined _SsSndNextSep(void)
F	8002021c	_SsSndReplay	unknown	undefined _SsSndReplay(void)
F	80020284	_SsSndStop	unknown	undefined _SsSndStop(void)
F	800203ec	SsSeqStop	__stdcall	void SsSeqStop(short param_1)
F	80020414	SsSepStop	__stdcall	void SsSepStop(short param_1, short param_2)
F	80020440	SsSetSerialVol	__stdcall	void SsSetSerialVol(char param_1, short param_2, short param_3)
F	8002053c	SsSetTableSize	__stdcall	void SsSetTableSize(char * param_1, short param_2, short param_3)
F	8002071c	SsSetTickMode	__stdcall	void SsSetTickMode(long param_1)
F	8002076c	SSTICK_OBJ_50	unknown	undefined SSTICK_OBJ_50(void)
F	800207a4	SSTICK_OBJ_88	unknown	undefined SSTICK_OBJ_88(void)
F	800207cc	SSTICK_OBJ_B0	unknown	undefined SSTICK_OBJ_B0(void)
F	800207f4	SSTICK_OBJ_D8	unknown	undefined SSTICK_OBJ_D8(void)
F	80020808	SSTICK_OBJ_EC	unknown	undefined SSTICK_OBJ_EC(void)
F	8002081c	SSTICK_OBJ_100	unknown	undefined SSTICK_OBJ_100(void)
F	80020834	SSTICK_OBJ_118	unknown	undefined SSTICK_OBJ_118(void)
F	8002085c	SSTICK_OBJ_140	unknown	undefined SSTICK_OBJ_140(void)
F	80020874	SSTICK_OBJ_158	unknown	undefined SSTICK_OBJ_158(void)
F	80020888	_SsSndSetVol	unknown	undefined _SsSndSetVol(void)
F	800208c0	SsSeqSetVol	__stdcall	void SsSeqSetVol(short param_1, short param_2, short param_3)
F	800208f0	SsSepSetVol	__stdcall	void SsSepSetVol(short param_1, short param_2, short param_3, short param_4)
F	80020928	SsSeqGetVol	__stdcall	void SsSeqGetVol(short param_1, short param_2, short * param_3, short * param_4)
F	8002095c	_SsSndTempo	unknown	undefined _SsSndTempo(void)
F	80020a38	TEMPO_OBJ_DC	unknown	undefined TEMPO_OBJ_DC(void)
F	80020a44	TEMPO_OBJ_E8	unknown	undefined TEMPO_OBJ_E8(void)
F	80020b3c	SsUtAllKeyOff	__stdcall	void SsUtAllKeyOff(short param_1)
F	80020c74	SsUtChangePitch	__stdcall	short SsUtChangePitch(short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, short param_7)
F	80020d90	UT_CP_OBJ_11C	unknown	undefined UT_CP_OBJ_11C(void)
F	80020db4	SsUtGetProgAtr	__stdcall	short SsUtGetProgAtr(short param_1, short param_2, ProgAtr * param_3)
F	80020ea4	UT_GPA_OBJ_F0	unknown	undefined UT_GPA_OBJ_F0(void)
F	80020ebc	SsUtGetVagAtr	__stdcall	short SsUtGetVagAtr(short param_1, short param_2, short param_3, VagAtr * param_4)
F	800210e0	UT_GVA_OBJ_224	unknown	undefined UT_GVA_OBJ_224(void)
F	800210f8	SsUtKeyOn	__stdcall	short SsUtKeyOn(short param_1, short param_2, short param_3, short param_4, short param_5, short param_6, short param_7)
F	8002125c	UT_KEY_OBJ_164	unknown	undefined UT_KEY_OBJ_164(void)
F	80021268	UT_KEY_OBJ_170	unknown	undefined UT_KEY_OBJ_170(void)
F	80021454	UT_KEY_OBJ_35C	unknown	undefined UT_KEY_OBJ_35C(void)
F	80021460	UT_KEY_OBJ_368	unknown	undefined UT_KEY_OBJ_368(void)
F	80021494	SsUtKeyOff	__stdcall	short SsUtKeyOff(short param_1, short param_2, short param_3, short param_4, short param_5)
F	80021580	UT_KEY_OBJ_488	unknown	undefined UT_KEY_OBJ_488(void)
F	8002159c	UT_KEY_OBJ_4A4	unknown	undefined UT_KEY_OBJ_4A4(void)
F	800215ac	SsUtKeyOnV	__stdcall	short SsUtKeyOnV(short voice, short vabId, short prog, short tone, short note, short fine, short voll, short volr)
F	80021720	UT_KEYV_OBJ_174	unknown	undefined UT_KEYV_OBJ_174(void)
F	8002172c	UT_KEYV_OBJ_180	unknown	undefined UT_KEYV_OBJ_180(void)
F	800218fc	UT_KEYV_OBJ_350	unknown	undefined UT_KEYV_OBJ_350(void)
F	8002190c	UT_KEYV_OBJ_360	unknown	undefined UT_KEYV_OBJ_360(void)
F	80021940	SsUtKeyOffV	__stdcall	short SsUtKeyOffV(short voice)
F	800219a8	UT_KEYV_OBJ_3FC	unknown	undefined UT_KEYV_OBJ_3FC(void)
F	800219b8	SsUtSetReverbDelay	__stdcall	void SsUtSetReverbDelay(short param_1)
F	800219f8	SpuSetReverbModeParam	__stdcall	long SpuSetReverbModeParam(SpuReverbAttr * attr)
F	80021b68	S_SRMP_OBJ_170	unknown	undefined S_SRMP_OBJ_170(void)
F	80021b78	S_SRMP_OBJ_180	unknown	undefined S_SRMP_OBJ_180(void)
F	80021d2c	S_SRMP_OBJ_334	unknown	undefined S_SRMP_OBJ_334(void)
F	80021e18	S_SRMP_OBJ_420	unknown	undefined S_SRMP_OBJ_420(void)
F	80021e3c	S_SRMP_OBJ_444	unknown	undefined S_SRMP_OBJ_444(void)
F	80021ebc	S_SRMP_OBJ_4C4	unknown	undefined S_SRMP_OBJ_4C4(void)
F	80021ef0	_SpuIsInAllocateArea	unknown	undefined _SpuIsInAllocateArea(void)
F	80021f1c	S_M_UTIL_OBJ_2C	unknown	undefined S_M_UTIL_OBJ_2C(void)
F	80021f68	S_M_UTIL_OBJ_78	unknown	undefined S_M_UTIL_OBJ_78(void)
F	80021f70	_SpuIsInAllocateArea_	unknown	undefined _SpuIsInAllocateArea_(void)
F	80021fa8	S_M_UTIL_OBJ_B8	unknown	undefined S_M_UTIL_OBJ_B8(void)
F	80021ff4	S_M_UTIL_OBJ_104	unknown	undefined S_M_UTIL_OBJ_104(void)
F	80021ffc	_spu_setReverbAttr	unknown	undefined _spu_setReverbAttr(void)
F	800224cc	SpuClearReverbWorkArea	__stdcall	long SpuClearReverbWorkArea(long mode)
F	80022568	S_CRWA_OBJ_9C	unknown	undefined S_CRWA_OBJ_9C(void)
F	800225cc	S_CRWA_OBJ_100	unknown	undefined S_CRWA_OBJ_100(void)
F	80022640	S_CRWA_OBJ_174	unknown	undefined S_CRWA_OBJ_174(void)
F	80022668	SsUtSetReverbDepth	__stdcall	void SsUtSetReverbDepth(short param_1, short param_2)
F	80022700	SsUtSetReverbType	__stdcall	short SsUtSetReverbType(short param_1)
F	80022750	UT_REV_OBJ_50	unknown	undefined UT_REV_OBJ_50(void)
F	80022790	UT_REV_OBJ_90	unknown	undefined UT_REV_OBJ_90(void)
F	800227a4	SsUtGetReverbType	unknown	short SsUtGetReverbType(void)
F	800227b4	SpuSetReverb	__stdcall	long SpuSetReverb(long on_off)
F	80022864	S_SR_OBJ_B0	unknown	undefined S_SR_OBJ_B0(void)
F	80022868	S_SR_OBJ_B4	unknown	undefined S_SR_OBJ_B4(void)
F	80022884	SsUtSetReverbFeedback	__stdcall	void SsUtSetReverbFeedback(short param_1)
F	800228c4	SpuInit	unknown	void SpuInit(void)
F	80022904	SsUtSetVagAtr	__stdcall	short SsUtSetVagAtr(short param_1, short param_2, short param_3, VagAtr * param_4)
F	80022ab4	UT_SVA_OBJ_1B0	unknown	undefined UT_SVA_OBJ_1B0(void)
F	80022acc	SsUtGetDetVVol	__stdcall	short SsUtGetDetVVol(short param_1, short * param_2, short * param_3)
F	80022b1c	UT_VVOL_OBJ_50	unknown	undefined UT_VVOL_OBJ_50(void)
F	80022b24	SsUtSetDetVVol	__stdcall	short SsUtSetDetVVol(short param_1, short param_2, short param_3)
F	80022b84	UT_VVOL_OBJ_B8	unknown	undefined UT_VVOL_OBJ_B8(void)
F	80022b90	SsUtGetVVol	__stdcall	short SsUtGetVVol(short param_1, short * param_2, short * param_3)
F	80022c14	UT_VVOL_OBJ_148	unknown	undefined UT_VVOL_OBJ_148(void)
F	80022c1c	SsUtSetVVol	__stdcall	short SsUtSetVVol(short param_1, short param_2, short param_3)
F	80022c9c	UT_VVOL_OBJ_1D0	unknown	undefined UT_VVOL_OBJ_1D0(void)
F	80022ca8	_SsVmAlloc	unknown	undefined _SsVmAlloc(void)
F	80022df4	VM_ALOC1_OBJ_14C	unknown	undefined VM_ALOC1_OBJ_14C(void)
F	80022df8	VM_ALOC1_OBJ_150	unknown	undefined VM_ALOC1_OBJ_150(void)
F	80022e0c	VM_ALOC1_OBJ_164	unknown	undefined VM_ALOC1_OBJ_164(void)
F	80022f14	SpuSetNoiseVoice	__stdcall	ulong SpuSetNoiseVoice(long on_off, ulong voice_bit)
F	80022f38	_SpuSetAnyVoice	unknown	undefined _SpuSetAnyVoice(void)
F	80022f70	S_SAV_OBJ_38	unknown	undefined S_SAV_OBJ_38(void)
F	8002304c	S_SAV_OBJ_114	unknown	undefined S_SAV_OBJ_114(void)
F	80023120	S_SAV_OBJ_1E8	unknown	undefined S_SAV_OBJ_1E8(void)
F	80023130	S_SAV_OBJ_1F8	unknown	undefined S_SAV_OBJ_1F8(void)
F	80023140	_SsVmDoAllocate	unknown	undefined _SsVmDoAllocate(void)
F	80023260	VM_ALOC2_OBJ_120	unknown	undefined VM_ALOC2_OBJ_120(void)
F	80023378	_SsVmFlush	unknown	undefined _SsVmFlush(void)
F	8002372c	_SsVmInit	unknown	undefined _SsVmInit(void)
F	80023810	VM_INIT_OBJ_E4	unknown	undefined VM_INIT_OBJ_E4(void)
F	80023a3c	SpuInitMalloc	__stdcall	long SpuInitMalloc(long num, char * top)
F	80023a88	S_M_INIT_OBJ_4C	unknown	undefined S_M_INIT_OBJ_4C(void)
F	80023ad4	_SsVmKeyOn	unknown	undefined _SsVmKeyOn(void)
F	80023bfc	VM_KEY_OBJ_128	unknown	undefined VM_KEY_OBJ_128(void)
F	80023fb8	VM_KEY_OBJ_4E4	unknown	undefined VM_KEY_OBJ_4E4(void)
F	80023fd4	VM_KEY_OBJ_500	unknown	undefined VM_KEY_OBJ_500(void)
F	80023fec	VM_KEY_OBJ_518	unknown	undefined VM_KEY_OBJ_518(void)
F	80024024	_SsVmKeyOff	unknown	undefined _SsVmKeyOff(void)
F	8002412c	VM_KEY_OBJ_658	unknown	undefined VM_KEY_OBJ_658(void)
F	80024170	_SsVmSeKeyOn	unknown	undefined _SsVmSeKeyOn(void)
F	80024220	VM_KEY_OBJ_74C	unknown	undefined VM_KEY_OBJ_74C(void)
F	8002425c	_SsVmSeKeyOff	unknown	undefined _SsVmSeKeyOff(void)
F	80024290	KeyOnCheck	unknown	undefined KeyOnCheck(void)
F	80024298	note2pitch	unknown	undefined note2pitch(void)
F	80024354	VM_N2P_OBJ_BC	unknown	undefined VM_N2P_OBJ_BC(void)
F	8002435c	note2pitch2	unknown	undefined note2pitch2(void)
F	80024450	VM_N2P_OBJ_1B8	unknown	undefined VM_N2P_OBJ_1B8(void)
F	80024458	vmNoiseOn	unknown	undefined vmNoiseOn(void)
F	800245e4	VM_NO1_OBJ_18C	unknown	undefined VM_NO1_OBJ_18C(void)
F	80024654	VM_NO1_OBJ_1FC	unknown	undefined VM_NO1_OBJ_1FC(void)
F	800246c4	VM_NO1_OBJ_26C	unknown	undefined VM_NO1_OBJ_26C(void)
F	800246ec	VM_NO1_OBJ_294	unknown	undefined VM_NO1_OBJ_294(void)
F	8002477c	VM_NO1_OBJ_324	unknown	undefined VM_NO1_OBJ_324(void)
F	80024904	VM_NO1_OBJ_4AC	unknown	undefined VM_NO1_OBJ_4AC(void)
F	80024924	vmNoiseOff	unknown	undefined vmNoiseOff(void)
F	80024968	_SsVmKeyOffNow	unknown	undefined _SsVmKeyOffNow(void)
F	800249a0	VM_NOWOF_OBJ_38	unknown	undefined VM_NOWOF_OBJ_38(void)
F	80024a38	_SsVmKeyOnNow	unknown	undefined _SsVmKeyOnNow(void)
F	80024c00	VM_NOWON_OBJ_1C8	unknown	undefined VM_NOWON_OBJ_1C8(void)
F	80024c70	VM_NOWON_OBJ_238	unknown	undefined VM_NOWON_OBJ_238(void)
F	80024ce0	VM_NOWON_OBJ_2A8	unknown	undefined VM_NOWON_OBJ_2A8(void)
F	80024d08	VM_NOWON_OBJ_2D0	unknown	undefined VM_NOWON_OBJ_2D0(void)
F	80024e40	VM_NOWON_OBJ_408	unknown	undefined VM_NOWON_OBJ_408(void)
F	80024eb8	VM_NOWON_OBJ_480	unknown	undefined VM_NOWON_OBJ_480(void)
F	80024f1c	_SsVmPBVoice	unknown	undefined _SsVmPBVoice(void)
F	80025090	VM_PB_OBJ_174	unknown	undefined VM_PB_OBJ_174(void)
F	8002511c	_SsVmPitchBend	unknown	undefined _SsVmPitchBend(void)
F	8002520c	_SsVmSetSeqVol	unknown	undefined _SsVmSetSeqVol(void)
F	80025518	VM_SEQ_OBJ_30C	unknown	undefined VM_SEQ_OBJ_30C(void)
F	800255b8	VM_SEQ_OBJ_3AC	unknown	undefined VM_SEQ_OBJ_3AC(void)
F	80025644	VM_SEQ_OBJ_438	unknown	undefined VM_SEQ_OBJ_438(void)
F	80025674	VM_SEQ_OBJ_468	unknown	undefined VM_SEQ_OBJ_468(void)
F	8002574c	_SsVmGetSeqVol	unknown	undefined _SsVmGetSeqVol(void)
F	800257b8	_SsVmGetSeqLVol	unknown	undefined _SsVmGetSeqLVol(void)
F	80025808	_SsVmGetSeqRVol	unknown	undefined _SsVmGetSeqRVol(void)
F	80025858	_SsVmSeqKeyOff	unknown	undefined _SsVmSeqKeyOff(void)
F	800258f4	_SsVmSelectToneAndVag	unknown	undefined _SsVmSelectToneAndVag(void)
